,u,g,r,i,z,redshift,class
30763,0.5562515951225513,0.5877969336676768,0.5577284619228863,0.45635473719130226,0.4902042125782955,0.08521435537325449,0
36234,0.4943576269350327,0.49119268159082347,0.4944984225148723,0.40405707289663756,0.4508478835117805,0.07799522090937076,0
53774,0.5030869637863573,0.5077591778635749,0.548182537637109,0.47141853935372,0.5106018504398803,0.2860334680273538,2
29323,0.5372877683707624,0.5322644384677058,0.5226020124770947,0.4317163873145602,0.4582236863567676,0.08352732558214979,0
39161,0.46438584798091914,0.4775654329692325,0.5381358485330731,0.48926159360753496,0.5366773846696898,0.35222371513573963,2
27195,0.49603399745514826,0.5441446282323196,0.6072100007139317,0.5521063894701237,0.61143888242248,0.13327581880130845,0
37888,0.4345903358065766,0.38757508041114413,0.3984822117095928,0.34084176889934437,0.3650553043594722,0.01777966564774943,0
26415,0.6600158089268107,0.5144801658829306,0.49310549631160633,0.4145252509453803,0.44372851158240795,0.06278879440664815,0
5239,0.6260445183785658,0.5579334572906419,0.4975774425955921,0.41210106914974165,0.5128894974444662,0.0014246255042431814,1
24673,0.41103439221929045,0.34183360152842773,0.3464001389381861,0.2972117895512031,0.3154988919099182,0.016403707343917998,0
35272,0.5400965611452933,0.5088646534028557,0.5143462284915434,0.43772832288125474,0.4634200793094796,0.05300423525645847,0
21516,0.46612235117850864,0.42609945773415897,0.4179811532173254,0.3524373502722596,0.3753489572087611,0.030456202621015428,0
43139,0.46077788733247765,0.48958066796689165,0.5663037429765077,0.4922829992298283,0.5580734340252061,0.2483290287171861,2
40159,0.5549943172324646,0.5801145183576226,0.6113057404661012,0.4964379833118726,0.5227502018445122,0.1329663567219406,2
41722,0.4109297338188013,0.432546090701117,0.47049968632577854,0.4191129355990259,0.471908600131493,0.183381016631005,2
46768,0.4841502196908354,0.5144138278737153,0.5782461484400593,0.5052393158355574,0.557747205345578,0.39198235712020896,2
27018,0.5619247230683639,0.5874410776325291,0.6479035979623075,0.5457014506319744,0.5943981123852238,0.10958089075887092,0
25230,0.43727565002965313,0.41817775174800664,0.44597993193851676,0.3901947756853332,0.42494937259649757,0.01978971642376129,0
31194,0.5831029012410283,0.5570445279671571,0.5467004965622418,0.43706802445547777,0.47372283621494415,0.08762342536942329,0
34185,0.5299993206384529,0.5133287275801222,0.5150596537988504,0.43101153969639605,0.463041249416392,0.07570009129588529,0
15186,0.46474710307383543,0.39125778760843904,0.38588055872999155,0.3169559034009427,0.3313546173016417,0.0014063272641529588,1
10858,0.5844685097561826,0.5900851211426817,0.5728076095998994,0.43538618217258646,0.44068623947703883,0.0014232327895818218,1
21282,0.4155874916686404,0.35649524925085435,0.36447476150379315,0.3125680284913699,0.3337247065927074,0.011388887735756827,0
36845,0.612435254090399,0.6551015824458256,0.6213423028801826,0.5000094170817572,0.5178663814871648,0.11629713510123403,0
21740,0.36854032745226567,0.35909096078286434,0.39937234775660896,0.34944064519227985,0.3864645040183534,0.011633130340076762,0
46033,0.454226179656243,0.49737348867799713,0.5543588058404672,0.4944831118201932,0.566477995218044,0.18584497740653147,2
48143,0.4991466668135556,0.5315688370567909,0.5957197519568561,0.5243015182849955,0.6000719625062597,0.1832383063016942,2
39328,0.4740034041521842,0.48282319404246765,0.5414412001342799,0.4897467828315529,0.5466883059966345,0.36172207028717673,2
24028,0.3589044101581076,0.3405584902227251,0.37561918379891623,0.3306752903317183,0.3632764729389265,0.00694828777718558,0
12521,0.3424858940673375,0.3185058405878685,0.3505247397567265,0.31148870300848636,0.3464627985251631,0.0014157847261010506,1
43118,0.544476147983306,0.5539479644655715,0.5839834246338821,0.5202934142134948,0.5728988837263833,0.1686687495679799,2
8437,0.5547923448806434,0.580928106656356,0.5648237272396314,0.4441464941527863,0.45957412135615844,0.0014390482616121014,1
14610,0.5280516645275958,0.6368444146239298,0.627649205383956,0.43762114017085807,0.41479531527523567,0.001417994931674558,1
55450,0.4531616935565311,0.4813836592424958,0.5446392088219671,0.48532935548742623,0.5433713948632993,0.30964376685055334,2
45221,0.5293341889616601,0.5260272440726989,0.5556474271372,0.47292968324597956,0.5263356826350296,0.2227206428581565,2
16479,0.5617888507589569,0.5959655118166948,0.6005841074765857,0.4863248755588885,0.5114293079900687,0.0014281342499032513,1
22075,0.5792209008334114,0.527337419754701,0.5088261697972484,0.4221766850081426,0.45743264503128184,0.06640234243071001,0
2611,0.5206672799281712,0.5236769831747856,0.5838097519011595,0.5297444592162509,0.5684454829137855,0.0013336466139347264,1
24795,0.5872392032007109,0.591647381259702,0.5837596247858837,0.4705002084769881,0.5114176750293998,0.09020458807108739,0
29802,0.5110873640588364,0.5444265647714845,0.6122125855515425,0.5300479230218186,0.5948710175254599,0.13200861659274823,0
36923,0.6113083401728516,0.5913166388994714,0.5700896060160638,0.4610072607685212,0.498321490220701,0.08317700163304215,0
23804,0.5654055329407726,0.6147946080466111,0.6152394531789958,0.48367971212576544,0.49742322334470174,0.12585369954567444,0
27676,0.45945542745612145,0.3906597978396553,0.385261311639263,0.3290393204845523,0.35397313908919087,0.030749300012920394,0
47497,0.47055656235712745,0.5132955585755145,0.5489810271400354,0.49636123519825515,0.5482891025408562,0.19305854303421155,2
43417,0.44200501625877425,0.3968486602565196,0.43974543526791926,0.39279362560161823,0.4317227903911947,0.4268033926210973,2
27109,0.5399221304778115,0.5453704598740335,0.5488362154736836,0.4492974393874054,0.4779536934321366,0.09043600098831718,0
5703,0.5123749378016962,0.5036073661725432,0.5672510948217677,0.5109901313835078,0.5680737339532791,0.0013528054471596109,1
24509,0.5998597210210987,0.5712512864835358,0.5566545264531927,0.4553389273886539,0.4846906950021312,0.08528600963141446,0
10164,0.507744262608124,0.5062125545630125,0.5512453550139015,0.4908031720965738,0.5500355639838885,0.0014014153768622587,1
52799,0.49140607643001005,0.48797386661511266,0.5510757329571605,0.4770189462422249,0.5167642849090103,0.26752185890375385,2
23126,0.5456898182065222,0.578020606481034,0.5826603725913034,0.4793041874873494,0.5035057444318455,0.08823292096149196,0
8851,0.42360349889557836,0.3952323820462813,0.42909317010459347,0.3794473932922237,0.42227278008085106,0.001406116457353937,1
44883,0.4570303821500507,0.47769621361597114,0.5328532607182153,0.4758531688612438,0.5301705134085805,0.13280261014947686,2
31736,0.5444880827131864,0.5968871363018646,0.6139599459032222,0.5020154539825148,0.5185193446273197,0.13344100387110358,0
4791,0.3488764828901876,0.28794581511407286,0.2989267227651534,0.26054030583770416,0.2818599101217228,0.0014017831764175607,1
52143,0.5279144151339719,0.531428579551593,0.5893419626234,0.5043126044176832,0.5603191012152043,0.09346170209302018,2
26490,0.39823026316997434,0.3773187503435361,0.4026012428486581,0.3498574668438226,0.38051196862216236,0.02705402824937894,0
24469,0.4770903679385416,0.42688745851505205,0.4154180879897963,0.3553824488620482,0.384792898148321,0.038726066808908916,0
319,0.6264847262999216,0.5503453367222579,0.5634606747717317,0.4462482456550093,0.4894394718595394,0.0014265827792581892,1
9432,0.3161018785264832,0.2930429434364227,0.32442015839155747,0.29177149510662415,0.32434550560817443,0.0014154909336728113,1
45777,0.4946357979468592,0.5216882644270956,0.5757301723208197,0.5208915202023752,0.5729428866645657,0.18857726778327716,2
10567,0.6471510881719481,0.5465190551193043,0.5712394916604175,0.49921414783548057,0.5509919956632322,0.0013732363393018678,1
27913,0.38113146747602494,0.3622576530370488,0.3996553887408423,0.3532079189762225,0.3957734014579741,0.014736666968700308,0
5913,0.35481997837059726,0.33823997680065054,0.3763634955105851,0.3372809210761656,0.3769123259664828,0.001379291344875876,1
53934,0.484699217265331,0.4524574441670885,0.5071729876621471,0.45368090348585083,0.507388624390768,0.41982539873461494,2
45068,0.3890327176848827,0.42145864014662593,0.4943627248694795,0.4532826072410434,0.5165022904035106,0.2076316604048847,2
7232,0.30570122046383863,0.2643323268909649,0.2873858405583047,0.2575453650821754,0.2842856353116397,0.001456267487702568,1
30216,0.4283342422089164,0.3770548198354439,0.3969064987526449,0.34459316376322824,0.37255350618193234,0.011207480403977172,0
52140,0.37652557979835805,0.39411932502023306,0.45682359154198593,0.41754180467543334,0.45983004649087444,0.1242556571934454,2
42746,0.6217365399198352,0.6627674132535761,0.6015608267227145,0.5191285189947392,0.5617413571022032,0.1566572968509842,2
9004,0.37038745641528453,0.3327073868320948,0.3551344090240959,0.3120775462939991,0.34251669595390966,0.001407875014644526,1
10170,0.3605711410887044,0.35191934814376774,0.39276670789917256,0.35323217843742344,0.3946743395652116,0.001352368101243229,1
5790,0.38837355337303003,0.3822746734748419,0.4293402613394876,0.3847558044840924,0.4339057407497605,0.0013153533715545389,1
32599,0.6547847250146429,0.5144858519980061,0.49039002440025936,0.41178834264080644,0.44158298901034215,0.057277896887596054,0
16997,0.4684822144983099,0.46825678874755744,0.5052185365008944,0.4525596752972567,0.5037773487744196,0.0014079393752939396,1
56670,0.5085604145207103,0.5505647259955914,0.6014382937742629,0.5264482600607184,0.5690706281045148,0.14475764813449649,2
51839,0.35978069474816793,0.3813956948527391,0.4228485467440413,0.3816289804758533,0.42904973834183885,0.1635814539066487,2
20738,0.549050821752055,0.5828192137619148,0.5639730852834384,0.4543389965060642,0.4973357232492357,0.08106310844076228,0
5806,0.666994871738376,0.5208817837722066,0.5705787251408748,0.49949291109873445,0.5708904277778513,0.0012627032725499674,1
6158,0.5800898409743145,0.5373321885288316,0.5938513776602181,0.5224061927435364,0.5972456588446133,0.001413153751512587,1
1860,0.3147050561024109,0.2758931465254994,0.3095364558306696,0.2788116498519931,0.3090248964072208,0.0014272550104249633,1
53885,0.4456676012478218,0.4553919533890193,0.5199685667543806,0.45808995028883537,0.5158513503869503,0.24214405989417956,2
41366,0.6111811893968186,0.5444597337760921,0.5996372619658235,0.5429910071941654,0.6145464002637748,0.44819000245075374,2
5430,0.2999578612229609,0.26229575000805533,0.27750219116253894,0.24399799978536998,0.26375649441640653,0.0014994400968882816,1
10302,0.6803457032218262,0.6283735246900594,0.6452028097513948,0.5150401381607191,0.5214255616709524,0.00139183445766102,1
50022,0.5527744574747212,0.5069849185274479,0.5735504023080752,0.5210388412940314,0.5836098058170569,0.45328100117452214,2
45359,0.5201375615327131,0.5516758876499476,0.6170956754476883,0.5270516590229516,0.5916679070943206,0.25603666832927663,2
43980,0.5044805730139231,0.5111751114952398,0.5821277086996874,0.5173196453513779,0.5582919313734223,0.32494425113918096,2
19043,0.6328638394209637,0.5633864416481394,0.5388725652272759,0.43813588182942986,0.4753428524333144,0.07396786990049882,0
23880,0.5276601135819061,0.5526662193589474,0.5302319670234468,0.44044185388685314,0.4694833807224747,0.07335132424725162,0
51621,0.4365439592823738,0.46142065689792094,0.5190824813833463,0.45859763464960324,0.5034895594430887,0.2867827684689749,2
51625,0.48359112349874867,0.5132818171307485,0.5771868966708,0.5078086133172887,0.550690550247638,0.12128044592081892,2
18643,0.6056062934584827,0.5568630461276609,0.5656115837181053,0.463935157194913,0.5112052470519676,0.0014255591573754745,1
3464,0.5283436063815918,0.5340332940991394,0.5861976253924724,0.5190332454743867,0.5941472450594942,0.0014293531784201781,1
47941,0.3794629004331388,0.43005462461215965,0.4761513919894845,0.4284259222134933,0.4856344821590087,0.1839269334895364,2
53576,0.5022763202106388,0.5243588431409342,0.5469470814626383,0.4657272697559901,0.520951644968919,0.05316598787222526,2
56624,0.46056811150342697,0.5090688797026541,0.5483521596938499,0.4873622983360612,0.5515488604326441,0.18909655107735632,2
30868,0.4257108967756031,0.364836780066755,0.36925607816589434,0.31774852616054294,0.3378599712200554,0.019831005569936153,0
12529,0.5698755483090323,0.48914283710607076,0.46662167040763464,0.36930693851024937,0.38983553370784385,0.0014014330945917662,1
40642,0.4504382800034519,0.4867703055907779,0.5456695995248556,0.47995566429087155,0.547725662619762,0.21060920745535616,2
38893,0.4207405408085137,0.4537500876609407,0.5213037708249049,0.45840400004110876,0.5182366131049753,0.25605361696120077,2
46324,0.5030525366809332,0.5315844738732489,0.5956458271201871,0.528996385649038,0.5734284363272679,0.351235709592397,2
7043,0.5491779725280878,0.5398525590360898,0.6143214687346042,0.5545521842402866,0.6396842167074908,0.0014376952622953806,1
34293,0.3830171547971187,0.3626016629991224,0.3987546196693736,0.3497392571056072,0.3839452093621865,0.014616798837607903,0
13864,0.4051028314687612,0.4006962647910068,0.4490128755799428,0.40216792249075684,0.44976601816957196,0.0013480863213598253,1
23259,0.42493330322109174,0.40291621888510437,0.40971676154531256,0.3503303057966836,0.37774079507846864,0.02772069342845896,0
27268,0.3399621577257179,0.3264346542178654,0.37133610028258524,0.34424823833306284,0.3872064845966703,0.002700978705031423,0
49751,0.4937131515214944,0.538494999061791,0.6093639476672916,0.5361666002177972,0.62262270965339,0.2644216835164195,2
6057,0.619416612042326,0.5244119135483064,0.5074013445206251,0.39021197784873013,0.39742730499655393,0.0014245556189094626,1
36724,0.5991964254565951,0.5351752555434884,0.5284020741486365,0.4356706794903061,0.4634691400566486,0.07443508243969171,0
7210,0.40532132883118593,0.3765696046823263,0.4074301549535463,0.36186678230049124,0.40263077888184695,0.0014395669609617195,1
23402,0.7149426490326443,0.5457907585467049,0.5192257740462051,0.41796568362478,0.45464680384152734,0.08664192867044146,0
28467,0.4184848768611293,0.36002916977033783,0.3671228909269414,0.31647380174471407,0.336695663591367,0.016767348075251768,0
56685,0.5074665506243698,0.5394834353990989,0.6106551006365132,0.5635709697525539,0.5919010720885974,0.2805858359057866,2
22072,0.4503115882554912,0.39307781827555294,0.39888120329380716,0.34243936468970154,0.36763984475156475,0.020453988854804962,0
12468,0.6315354121796671,0.5326198206599305,0.5230916379364035,0.40883442242876294,0.4289910677575957,0.0014188005744960122,1
10184,0.4040709363621841,0.335256661757654,0.34512620134188765,0.30091687089824887,0.32681624529807113,0.001412178421836818,1
44185,0.3070177129752547,0.33125411058735676,0.3783959221844891,0.3453734362516715,0.3877421065683388,0.14272713081724514,2
51,0.2577405903835454,0.22016969262757272,0.2920410799304701,0.2034966087699187,0.21808903129655874,0.0014357887263570365,1
13782,0.5853659096375697,0.6074936362895447,0.6118551133961424,0.49560169352211086,0.5211746943452229,0.0014471569571286892,1
42691,0.5595584333555502,0.5147014505279558,0.5778091817685149,0.5289333110499156,0.593122532958833,0.43534692736564823,2
6718,0.3370606412805781,0.3754120064215193,0.45540838662081967,0.4246418873472664,0.49622705151939867,0.0014073915143276287,1
37097,0.5316527397549524,0.6370595393109567,0.6250167723302373,0.49289963062544384,0.5248112590065036,0.11323473095075916,0
43758,0.44331737751753947,0.45852831969613406,0.5226921400176914,0.4713078279944215,0.5178780144478338,0.10538036461086818,2
45889,0.43773835032655256,0.4605620535215058,0.52727294821869,0.4699554733027497,0.5213238997103242,0.29987964575650744,2
7147,0.5988388425882573,0.5203051169349565,0.5202060376338178,0.4218979217448887,0.45079730542191565,0.0014240016265263087,1
10537,0.4049912876471874,0.3954119685140855,0.450666057715044,0.4070387812187839,0.46041826967600236,0.0015426535821862826,1
10510,0.5107228957694135,0.5357083288318255,0.5466848001928122,0.4097602516844117,0.4314845675879314,0.001407016082190942,1
7444,0.7195512908787448,0.46604583766899604,0.4881307598713708,0.42375002133729883,0.4743823745067815,0.0013793379892200368,1
28208,0.6210108165374961,0.5142181307465301,0.48664618712401486,0.4091436202887962,0.4398436084998908,0.052564881140831646,0
48402,0.5921558528833388,0.5482661139762812,0.6033340101337786,0.5253151226820802,0.5760554623148469,0.27446495854803943,2
8554,0.5987332661316235,0.5340735707475915,0.5987010494795134,0.525650785408878,0.6004138703937459,0.0013075018964518585,1
10220,0.3366218104434394,0.32845085585508743,0.3705852062224459,0.33297508725356306,0.3723228700921488,0.0013464307248717933,1
47621,0.5319217302053324,0.5479514822754317,0.6148784366821114,0.5264906038475418,0.5881714437419653,0.23463168561291253,2
13454,0.24993849023830894,0.22593730868591982,0.2604645416482909,0.23759923608279926,0.26316321342229215,0.001425963397913668,1
3823,0.5014266592487729,0.489533283674595,0.5443703452036706,0.48366030455680464,0.5289591681563178,0.0013306383457085738,1
49631,0.5148844442730738,0.5347701198443521,0.5857748360868646,0.5239102793379921,0.5984458769171056,0.2943162217210384,2
38108,0.3739059065896233,0.41103978195644053,0.46580242119030124,0.4175907646789479,0.475109181658139,0.20616012036252981,2
23446,0.5316357557162765,0.5311376399968917,0.5405991658645484,0.4507278654360328,0.4903513948198021,0.08084645080308998,0
46859,0.36211439346784685,0.3896277679534345,0.44828780457918793,0.39817260977152574,0.45252252406720467,0.21836612628295726,2
45705,0.5796927816917571,0.548608228566663,0.6327419177621635,0.5576847423029913,0.6254050103768538,0.32033621721251143,2
31269,0.41150168279691307,0.361239364595594,0.3683856891642898,0.3136217712697143,0.33425274185089615,0.024686275884480673,0
7971,0.5122776238503641,0.4735339773806342,0.4948639960222362,0.43168462947444264,0.4771833891234954,0.0010479433119512523,1
47854,0.4688503550123111,0.5048971666088578,0.5721691217982571,0.5032668010993684,0.5616649841865073,0.25106787066593605,2
15447,0.6067469782181999,0.56848688687095,0.5693933960816798,0.487314661575885,0.5454557179466287,0.0013950112437131608,1
3869,0.6815878331855262,0.5575088940316641,0.5598656998378211,0.4498902524029327,0.47940326148766255,0.0014111392015157141,1
47108,0.45523833655571033,0.4753227344148325,0.5436731226002909,0.4760613591464587,0.5281215949881565,0.09401533841247836,2
26519,0.6067153052812096,0.5833721884530165,0.5578292224879352,0.4513766957528786,0.4778353407018529,0.08999557868160268,0
44688,0.5494956199541339,0.5415939317779913,0.6005684111071561,0.5526101041008766,0.6202323891263783,0.3767970950435698,2
35361,0.5591039955639527,0.48583588734668814,0.46686268562855604,0.39395543325258464,0.4280159221850018,0.05514453413242519,0
21827,0.4425760471807414,0.3769809003394611,0.3813058265429657,0.32682994519082,0.34727305952479764,0.019358494802948486,0
29069,0.46305971587998435,0.3960867208363897,0.3981024608362924,0.3395202898855646,0.3642273410283851,0.021757595015632496,0
20796,0.6867854080484146,0.6337336358346555,0.6029309678735824,0.4825456925849017,0.5067705601326199,0.0904208469174203,0
31323,0.6241005344922873,0.5069707032397589,0.4893191269375522,0.3960245447524646,0.4198167080370153,0.0752407264005497,0
8484,0.37585953006542067,0.35109865220119,0.3840962359599772,0.3414544305649452,0.38059289356594606,0.0013908914158411937,1
21034,0.5748022966092514,0.5885830390768781,0.6274704693062558,0.5586568850754781,0.6712929939685123,0.03960211168371735,0
6050,0.4252367207768957,0.3721088474055204,0.3903479480034977,0.3420031354691981,0.3754045931076125,0.001417398644621352,1
40934,0.46701837397567886,0.49890542284794764,0.5700172001828879,0.5019594366811965,0.5584724951542396,0.30425780496111343,2
42471,0.4752501243966076,0.5292147854154939,0.5833429114942488,0.5165261404295522,0.5785757685328111,0.137910856598674,2
32670,0.44624276342243985,0.37798639502199577,0.3778019918186472,0.3187621305576275,0.3383622116524131,0.020565664672382435,0
14298,0.5613853650833869,0.5169948502751133,0.5463364420583713,0.4785759625702098,0.5350973251423129,0.0014407467566542136,1
25544,0.5471614622063826,0.5782234112520636,0.5801980679288236,0.46326074417352814,0.4875792097143112,0.11076601316425566,0
9705,0.30688918511500485,0.29355564147907226,0.3321630255309044,0.299955314072468,0.3355960959177059,0.0014156831325830858,1
10265,0.5378027978679064,0.5396341174486022,0.6046363024619502,0.5421467779443743,0.5819902953795852,0.001385972011333746,1
53094,0.683377583639505,0.573719534269268,0.60771532254267,0.539219763680208,0.5935079380036029,0.5592303175438124,2
40404,0.4725345143207577,0.44979018235371054,0.4974209852357923,0.4467590175835663,0.5075261967952003,0.40366167362168287,2
20598,0.5327961786831036,0.510524525162007,0.4873079663125532,0.41051979336055605,0.44373963876217815,0.05381301257784025,0
30898,0.5517407262558548,0.5684120196891211,0.5670804600960313,0.4501818070184563,0.48179408779557265,0.09355930627333628,0
10564,0.350614363171994,0.327808798694468,0.35807469345243664,0.31700927421558467,0.3516156943205914,0.001515700970419999,1
3598,0.5110965446202828,0.47126663899423993,0.5021152123642834,0.4400982517000259,0.4862742949957987,0.001394002130713926,1
13410,0.49783935486358605,0.5190702822777061,0.5774846213554676,0.5170025080313152,0.5930385733296574,0.0014007241005605192,1
52985,0.38406373880201006,0.417058060921037,0.4797691519757931,0.4294889276952053,0.4890692402417289,0.20686071129055375,2
38164,0.49959743238057464,0.5067271479773541,0.5704521415164414,0.515190105739052,0.5701125367557303,0.34753378655901646,2
6200,0.6768827954442381,0.5439451403617507,0.5436376791854496,0.430576192638118,0.4534096637634337,0.0014093754428466554,1
52006,0.43249854488101064,0.45320279908491456,0.5067648820569738,0.4464771667525232,0.5010845712700165,0.22342863991105488,2
15595,0.5559266032473481,0.5264281151855285,0.5822816343869984,0.5234431744395966,0.5952275930590069,0.0014956841233858657,1
2999,0.5007656588246311,0.5114565741914819,0.5643594185052094,0.5232667419944991,0.5647866638929643,0.0014516569470874796,1
4746,0.27534293987283087,0.2542304696162441,0.29960723633010783,0.27623705939690896,0.3119129053385022,0.0014221109866956036,1
52568,0.5164350411013735,0.5576382531496339,0.612771072502543,0.5251982361872032,0.5834216553227599,0.22466916582751936,2
41300,0.47554252527867596,0.4872446223566673,0.5480149409183591,0.479003811249571,0.5192764986325961,0.10199066671113552,2
9552,0.4719189576757755,0.45575349553924277,0.5014990032805411,0.4457868748110795,0.5011503227868406,0.001360339284960466,1
46226,0.4129108989789379,0.4352673706077131,0.4935495516661189,0.4456739580462172,0.4906027679264303,0.11921801105386841,2
31127,0.6607424503652944,0.5754272641636389,0.5631011772783407,0.4609433040071735,0.5117914471135008,0.07670736700644921,0
15765,0.31359007691474367,0.30525103250372915,0.344606195812715,0.30989022505590375,0.3466104865475684,0.001388898057331245,1
38459,0.40774407899689513,0.43138138479646554,0.47472352870587475,0.4263550463891624,0.48323404601402425,0.16451676202300025,2
28020,0.5647381061236181,0.5781054243642451,0.5565790826130302,0.45653734477197805,0.5011730829272798,0.07199378155777138,0
56427,0.4608260852800713,0.45452861158337454,0.5123057004656759,0.4603310834226854,0.5070512685313696,0.3250497884186414,2
55236,0.427608059798505,0.4557610770260101,0.5032129455553704,0.44872668042751523,0.48889424005079657,0.15194002258241698,2
20725,0.4905146439135631,0.4125864052570029,0.39565534620874443,0.3326570677712749,0.3522378048259287,0.0385024445653451,0
3017,0.36042103890905547,0.34997896137422035,0.3915859358504572,0.3523504572930491,0.39450287984056986,0.0014288176458032737,1
7631,0.39188511812628407,0.32294527493314074,0.3267381577221833,0.28013886292023843,0.29948283397332326,0.0014356718377669512,1
45911,0.5117515776794844,0.5310433452552212,0.5864502863068418,0.5275681650059744,0.5808608866329038,0.1659250651529659,2
24882,0.4195057552939707,0.3730788038688328,0.3867924671604103,0.3335193813466887,0.35854843309836265,0.011473562531147927,0
36843,0.5611953274614462,0.5823415800955648,0.5662369068228068,0.4594440693049582,0.49669338150795234,0.0893522143107814,0
16360,0.6260431412943489,0.5797870928978528,0.5579274513804957,0.4557954463403434,0.543600513610387,0.0013893493039743143,1
42432,0.5684300689092943,0.5533168056921802,0.6014337367637833,0.5152871435838556,0.5658938182801052,0.7021455971180041,2
55587,0.39252592131524394,0.4275896937268883,0.49166851900703745,0.4284153362667874,0.48418794878887483,0.27468429378470477,2
6487,0.6902960547455239,0.592748592212676,0.5767995507800336,0.3976583091940668,0.36952944218891454,0.0014245304736912592,1
43075,0.5125007114935121,0.5525785584181986,0.6117184030817542,0.5404719929592869,0.5979532463218222,0.13322199621303843,2
12961,0.6753051159596716,0.5017356866268259,0.48719353471606536,0.3913768730674858,0.408583314278038,0.001443799589812543,1
56471,0.44259349024748956,0.4807600819558719,0.5493709047032904,0.4898244131073958,0.5431948773296712,0.2905400950134353,2
54643,0.501915983173867,0.5240679035862329,0.5648095498736948,0.49828037911980244,0.5600394043782518,0.1875909713456748,2
36263,0.6669237223871662,0.5242451208394222,0.532680600654488,0.44659890513964035,0.4907868721735383,0.07913012409108783,0
2419,0.4093327751551973,0.3747287249266018,0.4064969804742228,0.3597315086336997,0.39782889503008056,0.0014295197037137246,1
44397,0.24948634758707294,0.27565385584940133,0.32812399524248104,0.30135442336209056,0.32626797880393654,0.05834346734645034,2
14713,0.31411153280490023,0.2783310683641615,0.3012381397473087,0.26751291606795424,0.294440704194699,0.00140520638703235,1
1485,0.3325006564101433,0.3219871645429027,0.3632853817686163,0.3264929592206838,0.3661902766960388,0.0013053083874171787,1
56584,0.5116919040300828,0.5319526498243938,0.588997655164941,0.5158040906479909,0.5628879623994388,0.13187617514042674,2
24036,0.6792096087428322,0.5562901700337946,0.5432103328693622,0.4401353025134964,0.4746362765179028,0.09064620675182004,0
27974,0.6235423563563454,0.5966288919088477,0.6259509594785565,0.5411062675994122,0.6012423395057317,0.10235106014156281,0
5988,0.4118496260757323,0.3870889175721805,0.4204459895522939,0.37151851920954565,0.4109043428219347,0.0014135149382529287,1
4267,0.44561710815986666,0.4378128547898886,0.4842127435279058,0.4311429818679935,0.4836857083565171,0.0013688735050787326,1
23052,0.5155638058201086,0.5550425416176239,0.5686212359726356,0.45794924541387017,0.4889873037361479,0.08857982669911912,0
17059,0.3815546913587047,0.3624125996728589,0.3948983761346323,0.35028311011762014,0.3900186263931546,0.0013573680473586854,1
56723,0.496534338053978,0.5125658404741462,0.5736187574652691,0.4965509000767349,0.5646455510222415,0.27187366939486435,2
16407,0.26902212331697345,0.22937693446373297,0.2420754853595911,0.21189832180545795,0.22689366518022722,0.001435908107392993,1
32844,0.3990101518648474,0.3523652343342791,0.36445298912039054,0.31194478087906313,0.33138546993645934,0.012902147049231212,0
16924,0.5541795424040953,0.4650725643052232,0.5162029570947336,0.43571302327712946,0.4521173935673875,0.0013780555047576493,1
35814,0.5528295408433997,0.5711413549254077,0.6222212995682486,0.5166584647633753,0.573317670310464,0.14129398868385454,0
2036,0.39463836850406414,0.3699064254995726,0.40218351688802767,0.35379543901839694,0.39018351096611376,0.001409637987124944,1
3065,0.6720978868183661,0.5239115354216538,0.5209827547533417,0.4265010442374804,0.4546624830493854,0.0014225522564339144,1
30048,0.5220204946853729,0.5182694877378929,0.5253706495107036,0.4351330016138717,0.4657785356398763,0.08040400605458287,0
21781,0.3825145190579275,0.3241910079776194,0.33122985105158087,0.2853250946438771,0.30299548231443524,0.015413216475978105,0
51750,0.3789956098555163,0.40059059781918527,0.4596747610987255,0.4195884210385635,0.4662772356059435,0.10935464788650538,2
23482,0.54456198623283,0.530018896855768,0.5382943312308637,0.4487504988076034,0.48136619715531626,0.046681697663909685,0
39143,0.5957325996228625,0.5211779355990607,0.5684941460137045,0.5113518178959576,0.6235609332203823,0.4639183328763572,2
40639,0.4014512631534494,0.4140003525391347,0.46696040818661877,0.4201521227006497,0.46485902596613377,0.3565591466968394,2
52933,0.6142764156884778,0.6678043635247091,0.6006499309612912,0.48667200639461766,0.5178856011613133,0.13552003130628235,2
52148,0.525470549676936,0.5111381517472484,0.5694516245489192,0.5093744512675282,0.5599802280131101,0.17927631434483893,2
39695,0.5097001812242828,0.5260329301877745,0.5871373822202666,0.49791825152623986,0.5703998203061623,0.2762301799267605,2
1041,0.4010087600917321,0.3835426771367,0.4297752026730411,0.3855965050849816,0.4331612312669503,0.0014523705129765815,1
25568,0.519380624241456,0.4688879475209487,0.4494452852410075,0.37790316831650855,0.4004528863322676,0.054848773384075,0
54089,0.49889098817727295,0.5203690857295571,0.5621943321928993,0.49734131743077137,0.5502945238039963,0.1563812762739339,2
25989,0.5384624212078314,0.5546933193833977,0.6139771612761452,0.5123905639164686,0.5775662298591092,0.12304714852451491,0
16498,0.4881345833585799,0.500395184997754,0.5639705536109498,0.5087295906806971,0.5759168783486174,0.001398651510756962,1
39759,0.3303882092213231,0.3492700923614625,0.3803848040915877,0.3285753031539461,0.3624995934786027,0.03382848188474539,2
37018,0.7007628128505826,0.5306557417442348,0.5045775170267632,0.4148917893500701,0.45033704480414577,0.07110269655244875,0
